wgt,gender,ed_lvl,income_q,employed,rural,account,savings,loans,mobile,internet,wages_2,wages_3,wages_4,transfers_2,transfers_3,transfers_4,pension_2,pension_3,pension_4,agri_sale_2,agri_sale_3,agri_sale_4,utilities_2,utilities_3,utilities_4,remittances_2,remittances_3,remittances_4,age_sqrt
0.66,0,2,1,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.830951894845301
0.64,1,1,1,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477225575051661
0.35,1,3,1,0,0,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477225575051661
2.42,0,1,2,0,0,0,1,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.291502622129181
0.66,0,1,4,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.477225575051661
1.22,0,1,4,1,0,1,1,1,0,1,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,6.48074069840786
1.61,0,1,3,1,1,0,0,0,1,1,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,6.324555320336759
0.73,1,1,5,0,1,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.3484692283495345
2.42,0,1,4,1,1,1,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,7.745966692414834
0.73,1,2,4,0,1,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.916079783099616
0.73,1,1,4,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477225575051661
2.07,1,1,5,0,1,1,0,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,4.69041575982343
0.83,0,2,1,1,0,0,0,1,1,1,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,5.0
0.34,1,2,2,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,6.0
0.54,1,2,5,0,0,0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.385164807134504
0.71,0,1,4,0,0,1,0,1,1,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,6.782329983125268
0.66,0,2,5,0,1,1,0,0,1,1,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,5.656854249492381
1.02,1,1,2,0,1,1,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,5.0
0.73,1,1,1,1,1,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,5.830951894845301
2.42,1,1,5,0,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,4.795831523312719
2.0,1,1,5,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.916079783099616
1.25,0,1,1,1,0,1,1,0,1,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,8.366600265340756
0.36,0,2,5,0,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.291502622129181
0.75,1,2,2,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,4.58257569495584
0.9,1,1,5,0,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,7.211102550927978
0.28,1,2,3,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,7.681145747868608
1.47,1,1,4,1,1,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0990195135927845
1.05,1,2,1,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,7.874007874011811
0.57,0,1,2,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.211102550927978
0.76,1,1,3,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.916079783099616
1.12,1,1,3,0,0,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,4.123105625617661
1.36,1,1,1,1,0,1,0,0,1,1,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,6.164414002968976
1.04,1,2,5,0,1,1,1,0,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,7.615773105863909
2.07,1,1,2,0,1,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.745966692414834
0.4,1,3,5,0,1,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.782329983125268
1.61,0,1,3,0,0,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.324555320336759
0.62,1,1,1,0,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.324555320336759
1.11,0,1,1,1,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,6.164414002968976
0.22,1,3,4,0,0,1,1,0,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.0
0.31,1,2,4,0,0,1,1,0,0,0,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,6.557438524302
0.87,1,1,2,0,0,1,0,0,0,1,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,7.416198487095663
0.36,1,2,1,1,0,1,1,1,0,0,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,5.744562646538029
1.22,0,1,3,1,0,1,1,1,0,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,6.324555320336759
0.53,0,2,2,1,0,1,0,1,1,1,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,6.324555320336759
0.33,0,2,1,0,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.656854249492381
2.42,1,1,3,0,0,1,1,0,1,1,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,8.366600265340756
0.38,1,2,4,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,5.0990195135927845
1.27,0,1,3,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.416198487095663
1.68,0,1,2,0,0,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.744562646538029
1.88,0,1,5,0,1,1,0,0,1,1,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,7.416198487095663
0.46,0,1,5,1,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.14142842854285
1.1,1,2,5,1,1,1,1,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,4.795831523312719
0.28,0,2,4,0,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477225575051661
1.25,1,1,3,0,1,0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
0.25,1,2,1,1,0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,5.196152422706632
2.42,0,1,2,0,1,1,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,5.830951894845301
0.92,0,1,1,1,0,1,0,0,1,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,7.416198487095663
0.94,1,1,4,1,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,6.48074069840786
0.7,1,2,4,1,1,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.0
0.53,0,2,5,1,0,1,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,5.385164807134504
0.82,1,1,4,0,0,1,0,0,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.244997998398398
0.97,1,1,3,0,0,0,0,1,0,1,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.656854249492381
0.57,1,2,5,0,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.196152422706632
0.65,0,1,3,0,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.324555320336759
0.9,0,1,4,1,1,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,6.708203932499369
1.03,1,1,4,0,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,7.745966692414834
1.43,1,1,2,1,1,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.745966692414834
0.39,1,2,2,0,0,0,1,1,0,1,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,4.69041575982343
1.72,1,1,5,0,1,1,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,7.0710678118654755
0.82,1,2,4,1,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,3.872983346207417
0.24,1,3,3,1,0,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,5.0
1.11,0,1,3,1,1,1,0,1,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,6.164414002968976
0.66,0,2,1,0,1,0,0,1,0,0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,4.242640687119285
2.42,0,1,5,1,0,0,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,7.745966692414834
1.06,1,1,3,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,6.782329983125268
1.18,1,1,3,0,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.0710678118654755
1.83,0,2,1,1,1,1,0,1,1,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,4.358898943540674
1.16,1,1,3,1,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,3.872983346207417
0.9,0,1,1,0,0,1,1,1,1,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,5.5677643628300215
2.11,0,1,1,1,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,8.366600265340756
0.27,1,3,4,1,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,4.358898943540674
0.73,0,1,3,0,1,1,1,0,0,1,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,7.3484692283495345
0.72,1,2,4,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.196152422706632
1.97,1,1,1,1,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.69041575982343
0.81,0,1,4,0,0,1,0,1,1,1,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,6.164414002968976
0.69,1,2,2,0,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,6.708203932499369
0.95,1,1,4,0,0,1,0,0,1,1,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,8.366600265340756
0.73,0,1,2,1,0,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,4.242640687119285
0.32,1,3,4,0,0,1,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,6.708203932499369
0.57,1,2,5,0,1,1,1,1,0,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,5.0
1.57,1,2,2,0,0,1,0,0,0,0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,4.242640687119285
1.47,1,1,2,0,1,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,5.196152422706632
1.44,0,2,4,1,1,1,1,1,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,5.385164807134504
0.93,0,2,5,1,1,1,1,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.708203932499369
0.22,1,2,3,0,0,1,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.242640687119285
2.42,0,1,2,1,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,7.745966692414834
0.47,1,2,4,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,6.244997998398398
1.22,1,1,2,0,1,1,0,0,1,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.0710678118654755
1.52,1,1,2,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,4.58257569495584
0.63,0,1,4,1,0,1,1,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,6.708203932499369
1.25,1,2,2,0,1,1,0,1,0,0,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,6.164414002968976
0.97,1,2,1,1,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.242640687119285
2.25,0,2,5,1,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.656854249492381
1.0,0,1,3,1,0,1,0,1,1,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,7.3484692283495345
1.01,0,1,4,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,8.06225774829855
0.6,0,2,4,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,4.69041575982343
0.52,1,2,1,1,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.358898943540674
0.51,0,2,4,0,0,1,0,1,0,1,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,5.477225575051661
0.74,1,2,5,0,1,1,1,1,0,0,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,6.928203230275509
0.6,1,2,4,1,1,1,0,0,0,0,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,7.54983443527075
0.22,1,3,2,0,1,0,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,6.244997998398398
0.36,0,2,4,1,0,1,1,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.291502622129181
0.29,0,2,2,1,0,1,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.916079783099616
2.22,0,1,4,0,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.48074069840786
0.57,1,2,4,1,1,1,0,0,0,1,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477225575051661
0.46,0,2,4,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,4.898979485566356
0.53,0,1,4,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.416198487095663
1.72,1,1,4,0,1,1,1,1,1,1,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,4.47213595499958
0.32,1,3,3,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,5.477225575051661
1.09,1,1,1,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,6.324555320336759
0.64,0,1,4,0,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,5.0
2.42,0,1,1,1,0,1,0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,8.660254037844387
0.39,0,2,3,1,0,1,1,0,1,1,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,8.48528137423857
0.9,0,1,2,0,0,1,1,1,0,1,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,5.656854249492381
0.64,1,1,4,1,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,7.0710678118654755
0.22,1,3,5,0,1,1,1,1,0,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,5.0990195135927845
2.42,0,1,1,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.69041575982343
1.4,0,1,3,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.0710678118654755
0.6,1,1,3,0,1,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.0710678118654755
1.15,0,1,2,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,6.324555320336759
1.13,1,2,4,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.0
0.24,0,2,3,1,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.47213595499958
1.26,0,1,4,1,1,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.416198487095663
1.27,1,1,4,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.54983443527075
1.04,0,1,1,1,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.242640687119285
0.87,1,1,4,1,1,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.928203230275509
0.57,0,1,4,0,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.0710678118654755
1.0,1,1,1,1,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.123105625617661
0.61,1,2,5,0,0,1,1,1,0,0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,4.358898943540674
0.87,0,1,4,0,0,1,1,0,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.656854249492381
0.89,0,1,3,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,7.0710678118654755
1.56,0,1,4,0,1,1,1,0,0,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.830951894845301
0.94,1,1,3,0,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,6.324555320336759
1.84,0,1,1,0,0,1,0,0,1,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.324555320336759
0.38,1,2,5,1,1,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,4.358898943540674
0.4,0,2,2,1,0,1,1,0,0,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,5.196152422706632
0.33,0,2,1,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0990195135927845
1.8,0,2,2,1,1,0,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.69041575982343
0.91,1,3,5,0,1,1,0,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,6.164414002968976
0.22,0,3,3,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.196152422706632
1.74,0,1,3,0,1,1,1,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,6.164414002968976
0.86,1,1,2,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.0710678118654755
1.05,1,3,5,0,1,1,1,0,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,5.385164807134504
1.12,0,1,1,0,0,1,1,1,1,1,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,4.123105625617661
0.33,1,2,2,0,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.477225575051661
1.26,0,1,2,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.47213595499958
1.0,1,1,2,1,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,7.211102550927978
1.28,1,1,3,0,0,0,0,0,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0990195135927845
0.44,1,3,1,1,0,1,0,0,0,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,4.795831523312719
0.62,1,1,4,1,1,0,0,1,0,1,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.196152422706632
0.7,0,2,3,0,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.916079783099616
0.68,0,1,3,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,5.0
0.22,0,2,5,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.795831523312719
0.59,0,2,5,1,1,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,4.242640687119285
1.13,0,2,5,1,0,0,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.898979485566356
1.16,1,1,4,0,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,6.928203230275509
2.19,0,1,1,0,1,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477225575051661
1.69,0,1,3,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.416198487095663
2.21,0,1,2,0,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,6.164414002968976
0.92,1,1,2,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,8.0
0.22,0,2,1,1,0,1,1,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.656854249492381
1.37,0,2,3,1,1,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.47213595499958
0.91,0,3,5,0,1,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,6.244997998398398
0.64,0,1,2,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,5.5677643628300215
0.75,0,1,5,1,1,1,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,6.855654600401044
0.59,0,1,1,0,0,1,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.708203932499369
2.01,1,1,4,1,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.242640687119285
0.38,0,3,5,0,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
0.46,1,2,5,0,1,1,0,0,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.916079783099616
1.25,0,1,2,0,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.928203230275509
0.71,1,1,2,1,0,1,0,0,0,1,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,6.855654600401044
0.41,1,3,5,0,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.0710678118654755
0.57,1,2,5,0,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
0.22,0,3,4,0,0,1,1,0,0,1,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,6.324555320336759
1.25,0,1,1,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.164414002968976
0.82,0,1,1,1,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,7.0710678118654755
1.08,1,2,5,0,1,1,1,1,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,6.557438524302
1.59,1,1,4,1,1,1,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,8.426149773176359
1.04,0,1,4,1,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.123105625617661
0.81,0,2,2,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,6.164414002968976
0.78,1,2,2,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.0
1.37,1,2,4,0,1,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,4.795831523312719
1.43,0,1,3,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.0710678118654755
0.73,0,1,1,0,0,0,0,1,1,1,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,6.708203932499369
0.24,1,3,3,0,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
0.79,0,1,2,0,1,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.916079783099616
1.55,1,1,4,1,1,1,1,0,1,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,8.717797887081348
1.1,0,1,1,0,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477225575051661
0.94,0,2,4,1,1,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,4.0
0.22,0,2,4,1,0,1,1,0,0,1,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,7.0710678118654755
1.08,0,1,1,1,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.291502622129181
0.75,0,1,2,1,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,4.69041575982343
0.72,1,2,5,0,1,1,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.0
1.53,1,1,3,0,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,6.244997998398398
